ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3467159;O Anjo Assassino;1967;1967;Crime*Drama;;;;Portuguese;;Brazil;;
3467161;O Anjo da Noite;1974;1974;Drama*Horror;;;;Portuguese;;Brazil;6.1;
3467162;O Anjo Nasceu;1969;1969;Crime;;;;Portuguese;;Brazil;7.0;90
3467164;O Anjo Surfista;2013;2013;Biography*Documentary*Drama*Family*Short;;;;Portuguese;;Portugal*Brazil;;
3467165;O Annivas pro ton pylon;2011;2011;Drama;;;;Greek;;Greece;6.5;104
3467166;O Anno de 1798;1975;1975;Documentary*Short;;;;Portuguese;;Brazil;;
3467167;O Ano em Que Meus Pais Saram de Frias;2006;2006;Drama;835445;720689;;Portuguese*Yiddish*Hebrew;Bom Retiro, So Paulo, Brazil*Campinas, So Paulo, Brazil*So Paulo, So Paulo, Brazil;Brazil;7.4;104
3467168;O anoihtomatis;1987;1987;Comedy;;;;Greek;;Greece;3.4;90
3467169;O anomalos;1975;1975;Adventure*Crime*Thriller;;;;Greek;;Greece;6.5;
3467170;O anomalos;1989;1989;Short;;;;Greek;;Greece;;27
3467172;O antartis tou valtou;1969;1969;Adventure*Drama;;;;Greek;;Greece;;
3467173;O anthos tis limnis;1999;1999;Drama;;;;Greek*Turkish;Kastoria, Greece;Greece;7.9;90
3467174;O anthropakos;1993;1993;Short;;;;Greek;;Greece;;17
3467175;O anthropos;1981;1981;Short;587;;;Greek;;Greece;;27
3467176;O anthropos apo to 'Chernobyl';1986;1986;Comedy;;;;Greek;;Greece;5.2;86
3467177;O anthropos dimiourgos tou politismou;1995;1995;Animation*Short;;;;Greek;;Greece;;4
3467178;O anthropos kai to panteloni tou;1976;1976;Drama;;;;Greek;;Greece;;
3467179;O anthropos laheio;1979;1979;Comedy;;;;Greek;;Greece;;
3467180;O anthropos me to garyfallo;1980;1980;Biography*Drama*History;;;;Greek*English;Athens, Greece;Greece;7.7;
3467181;O anthropos pou espage plaka!;1972;1972;Comedy;;;;Greek;;Greece;5.4;
3467182;O anthropos pou etrehe poly;1973;1973;Comedy;;;;Greek;;Greece;6.6;
3467183;O anthropos pou gyrise apo ta piata!;1969;1969;Comedy;;;;Greek;;Greece;5.4;
3467184;O anthropos pou gyrise apo ti zesti;1972;1972;Comedy*Drama;;;;Greek;;Greece;5.3;
3467185;O anthropos pou gyrise apo ton pono;1966;1966;Drama;;;;Greek;;Greece;4.7;
3467186;O anthropos pou irthe apo to... pouthena;1988;1988;Comedy;;;;Greek;;Greece;;82
3467187;O anthropos pou taize ton iskio tou;2012;2012;Drama*Short;;;;Greek;;Greece;8.0;
3467188;O anthropos pou tha ginotan... keratas!!!;1989;1989;Comedy;;;;Greek;;Greece;;71
3467189;O anthropos pou to 'paize poly!;1983;1983;Comedy;;;;Greek;;Greece;;
3467190;O anthropos roloi;1972;1972;Comedy;;;;Greek;;Greece;4.3;
3467191;O anthropos stis rages;1989;1989;Short;;;;Greek;;Greece;;7
3467192;O anthropos tis karpazias;1969;1969;Comedy;;;;Greek;;Greece;5.3;
3467193;O anthropos tou trainou;1958;1958;Drama*Thriller;;;;Greek;;Greece;7.6;
3467194;O anthropos, i fysi kai ta synthetika;1990;1990;Documentary*Short;;;;Greek;;Greece;;30
3467195;O antifasistas;1972;1972;Comedy;;;;Greek;;Greece;5.2;
3467196;O antras tis gynaikas mou;1962;1962;Comedy*Romance;;;;Greek;;Greece;5.9;
