ActorID;Name;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
1506674;Wai-Hin Mok;True;;;;
487433;Wander Da Silva;True;;;;
808510;Wendele Mealy;False;;;;
412684;William (V) Clayton;True;;;;
1004137;William T. Hurtz;True;1919;Chicago, Illinois, USA;2000;Van Nuys, California, USA
919776;Wallace Hawkins;True;;;;
618039;Wick Ederveen;True;1953;Hilversum, Noord-Holland, Netherlands;1994;1 May 1994
1285964;Wolfgang Liemberger;True;;;;
1675358;Wes Pannell;True;;;;
219029;Will Blomquist;True;1986;Santa Monica, California, USA;;
2260464;Will Urrego;True;;;;
612670;Waldemar Dmper;True;;;;
388822;Wengheng Chiam;True;;;;
1136759;William (I) Kerr;True;;;;
834668;William (VII) Graves;True;;;;
1849783;Wolfram Rieger;True;;;;
910548;W. Hartley;True;;;;
384848;Wei-chih Chen;True;;;;
2361127;William Wertheimer;True;;;;
663403;Woodrow Falls Jr.;True;;;;
1488807;William Millman;True;1883;Toronto, Ontario, Canada;1937;Hollywood, California, USA
1306313;Willie Albert (I) Loman III;True;;;;
623853;Werner Ehrlicher;True;1927;Oer-Erkenschwick, Germany;;
2330919;Wayne Walls;True;;;;
615989;Walter Eccles;True;;;;
127420;Whitney Bolton;False;1900;Washington, District of Columbia, USA;1969;New York City, New York, USA
1302805;Wes Lockard;True;;;;
1303084;Willie Lockett;True;;;;
238160;Walter Borowsky;True;;;;
1423047;Will (I) McBride;True;;;;
1435645;Willie (II) McGee;True;;;;
731507;Wolfgang (II) Frey;True;;;;
1588845;Wilbert Nevels;True;;;;
104820;Waqqas Awan;True;;;;
488560;Werner Daehn;True;1965;Worms, Rhineland-Palatinate, Germany;;
2004593;Wendell Sewell;True;;;;
130900;Willie Banks;True;;;;
37222;Winston Alexander;True;;;;
1972657;William E. Schmidt;True;;;;
1868659;Wendell Robinson;True;;;;
2071005;William (XVII) Smith;True;;;;
719395;William (XI) Fox;True;;;;
407796;Wiebke Frost;False;1966;Buchholz in der Nordheide, Lower Saxony, Germany;;
1591033;William (I) Newman;True;1934;Chicago, Illinois, USA;2015;Philadelphia, Pennsylvania, USA
560568;Wanda Ingram;False;;;;
2365448;Winiata Whare;True;;;;
1588835;Wilbert Nevells;True;;;;
1090459;Wolfgang (III) Jung;True;;;;
884859;Wanda Nemes;False;;;;
187505;Wendy Jo Carlton;False;;;;
1345419;Weston MacMillan;True;;;;
462861;Walter Crasshole;True;;;;
2377717;Winston Wilde;True;;;;
328389;Wendy Drucker;False;;;;
660512;Wafik (II) Fahmy;True;;;;
785160;Wendy Mateo;False;;;;
2207869;William T. Tilden;True;1893;Germantown, Pennsylvania, USA;1953;Los Angeles, California, USA
1389102;William C. Martell;True;1957;Concord, California, USA;;
942955;Wendy Pashley;False;;;;
1048805;Woody (II) Jarvis;True;;;;
171909;Willam Belli;True;;;;
820158;Walter Gorbak;True;;;;
2070959;Will (V) Smith;True;1981;Queens, New York, USA;2016;New Orleans, Louisiana, USA
1290595;W.A. Lindblad;True;;;;
436128;William (III) Connor;True;;;;
502953;Wendell Daughtery;True;;;;
2399393;Wish;True;;;;
1216929;W. Lachocinski;True;;;;
213032;Warren Blair;True;;;;
1628466;Warren Oakes;True;;;;
1564379;Wolfgang Mller-Dhein;True;;;;
1315539;Will Loufik;True;;;;
505942;William (II) Davidson;True;;;;
2380946;Willi (I);True;;;;
213794;Wesley Blake;True;;;;
453650;Wil Costello;True;;;;
1880569;Wilhelm Rogler;True;;;;
199380;Willi Bickel;True;;;;
2406545;Wonkles;True;;;;
2133413;Will Studd;True;;;;
2410278;Will (IV) Woods;True;;;;
2346001;Wylie Watson;True;1889;Lanarkshire, Scotland, UK;1966;Australia
1233838;William LaPierre;True;;;;
2163535;William Takati;True;;;;
875347;Walter Hadler;True;;;;
427297;William (III) Collier;True;;;;
922434;Willie Hayes;True;;;;
2070831;W. Claydon Smith;True;;;;
1213120;Wilfried Krner;True;;;;
1694454;Will (III) Patterson;True;;;;
1596180;William Nickerson;True;;;;
805666;Wladimir Goerdt;True;;;;
117508;Westley Bailey;True;;;;
1310049;William Loose-Mitchell;True;;;;
1412436;Wayne (V) Matthews;True;;;;
1360308;William Maley;True;;;;
