ActorID;Name;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
2214961;Onur Tokgz;True;;;;
1110875;Olga Semeikina;False;;;;
146667;Odette Brianne;False;;;;
1640790;Olga Olivier;True;;;;
2146055;Olaf Suuder;True;;;;
273964;Omar Brooks;True;;;;
1975620;Oliver Scholl;True;1964;Stuttgart, Germany;;
1038679;Olivier Jahan;True;;;;
1933678;Oscar Ivan Salinas;True;;;;
149285;Oriely Brizuela;False;;;;
955551;Oleene Perera;False;;;;
884963;Onni Halonen;True;;;;
1044232;Orya Maqbool Jan;True;;;;
1322214;Olga Willard;False;;;;
1191244;Oded Kramer;True;;;;
1948494;Orlando (IV) Santiago;True;;;;
5798;Otoja Abit;True;1985;Brooklyn, New York, USA;;
145032;Odell Barry;True;;;;
1264951;Oliver Leitgeb;True;;;;
1581505;Ondrej Neff;True;1945;Prague, Czechoslovakia [now Czech Republic];;
1070732;Oscar (VI) Johnson;True;;;;
1466825;Oliver Merlet;True;;;;
451403;Olga (I) Gonzlez;False;;;;
1589157;Oliver Neville;True;1929;Birmingham, Warwickshire, England, UK;;
1635663;Okey Ok;True;;;;
1661661;Ozgur Ozdamar;True;;;;
1643685;Omar (XX);True;;;;
796252;Osvaldo Giordano;True;;;;
1152822;Olga Soboleva;False;;;;
454952;Omar Cotugno;True;;;;
1794153;Omar Rabual;True;1978;A Corua, A Corua, Galicia, Spain;;
2293094;Octavio Verenzuela;True;;;;
2315783;Otto Vos;True;1955;Voorburg, Zuid-Holland, Netherlands;;
704256;Olle Florin;True;1906;Stockholm, Sweden;1968;Gotheborg, Sweden
1199453;Olaf Krtke;True;1959;Dortmund, North Rhine-Westphalia, Germany;;
1070724;Orrin (I) Johnson;True;;;;
1233791;Oleg (I) Lapidus;True;;;;
27563;Orun Akyas;True;;;;
1070718;Onyx Johnson;True;;;;
1638225;Oleg (IV);True;;;;
1509642;Ongx Mona;True;;;;
53392;Olga Aspero;False;;;;
489445;Ole Dahl;True;;;;
316165;Olivia Cadoni;True;;;;
798935;Oly Givon;True;;;;
2012391;Oleg (II) Sharov;True;;;;
